ROUTE,DIRECTION,LATITUDE,LONGITUDE
I 80,Westbound,41.5783419,-109.2584257
I 80,Westbound,41.5784514,-109.2581818
I 80,Westbound,41.5785808,-109.2579046
I 80,Westbound,41.5787022,-109.2576534
I 80,Westbound,41.5788493,-109.2573593
I 80,Westbound,41.5789467,-109.2571694
I 80,Westbound,41.5790704,-109.2569339
I 80,Westbound,41.5792304,-109.256639
I 80,Westbound,41.5793374,-109.2564466
I 80,Westbound,41.57943028,-109.2562862
I 80,Westbound,41.57943028,-109.2562862
I 80,Westbound,41.5794769,-109.2562035
I 80,Westbound,41.5796104,-109.255979
I 80,Westbound,41.5797511,-109.2557505
I 80,Westbound,41.5798891,-109.2555321
I 80,Westbound,41.5800337,-109.2553092
I 80,Westbound,41.5801423,-109.2551461
I 80,Westbound,41.5803429,-109.2548519
I 80,Westbound,41.5804884,-109.2546451
I 80,Westbound,41.5806413,-109.2544345
I 80,Westbound,41.5807915,-109.2542338
I 80,Westbound,41.5809482,-109.2540287
I 80,Westbound,41.5811067,-109.2538261
I 80,Westbound,41.5812674,-109.2536267
I 80,Westbound,41.581431,-109.2534311
I 80,Westbound,41.581597,-109.2532389
I 80,Westbound,41.5817591,-109.2530555
I 80,Westbound,41.5819279,-109.2528695
I 80,Westbound,41.5820988,-109.2526863
I 80,Westbound,41.5822886,-109.2524899
I 80,Westbound,41.5824644,-109.2523146
I 80,Westbound,41.582618,-109.2521655
I 80,Westbound,41.5828029,-109.2519906
I 80,Westbound,41.5829776,-109.2518297
I 80,Westbound,41.5831772,-109.2516496
I 80,Westbound,41.583361,-109.2514878
I 80,Westbound,41.5835467,-109.25133
I 80,Westbound,41.5837107,-109.251196
I 80,Westbound,41.5839253,-109.2510258
I 80,Westbound,41.5840181,-109.2509544
I 80,Westbound,41.5840181,-109.2509544
I 80,Westbound,41.5841109,-109.2508831
I 80,Westbound,41.5843043,-109.2507392
I 80,Westbound,41.5844934,-109.250604
I 80,Westbound,41.58458744,-109.2505396
I 80,Westbound,41.5847032,-109.2504603
I 80,Westbound,41.5852987,-109.2500682
I 80,Westbound,41.5866974,-109.2491627
I 80,Westbound,41.5874852,-109.2486504
I 80,Westbound,41.5888581,-109.2477663
I 80,Westbound,41.5912875,-109.2461831
I 80,Westbound,41.5921427,-109.245634
I 80,Westbound,41.59223378,-109.2455747
I 80,Westbound,41.5932628,-109.2449047
I 80,Westbound,41.5943221,-109.244219
I 80,Westbound,41.5950803,-109.2437251
I 80,Westbound,41.5958035,-109.2432589
I 80,Westbound,41.5958035,-109.2432589
I 80,Westbound,41.5969563,-109.2425112
I 80,Westbound,41.5971502,-109.2423835
I 80,Westbound,41.5973744,-109.2422434
I 80,Westbound,41.59747176,-109.2421782
I 80,Westbound,41.59747176,-109.2421782
I 80,Westbound,41.5978519,-109.2419286
I 80,Westbound,41.59790054,-109.2418972
I 80,Westbound,41.5988064,-109.2413125
I 80,Westbound,41.5991963,-109.2410576
I 80,Westbound,41.6002976,-109.2403426
I 80,Westbound,41.6013321,-109.2396764
I 80,Westbound,41.60191671,-109.2392966
I 80,Westbound,41.6024718,-109.2389359
I 80,Westbound,41.602857,-109.2386828
I 80,Westbound,41.6030544,-109.2385473
I 80,Westbound,41.6032487,-109.2384076
I 80,Westbound,41.6034333,-109.2382649
I 80,Westbound,41.6036435,-109.2380868
I 80,Westbound,41.6038191,-109.2379244
I 80,Westbound,41.6039962,-109.2377487
I 80,Westbound,41.6041688,-109.2375661
I 80,Westbound,41.6042284,-109.2374988
I 80,Westbound,41.6042284,-109.2374988
I 80,Westbound,41.6043312,-109.2373824
I 80,Westbound,41.6044934,-109.2371848
I 80,Westbound,41.6046444,-109.2369862
I 80,Westbound,41.6048085,-109.236753
I 80,Westbound,41.6048441,-109.236699
I 80,Westbound,41.6049377,-109.2365571
I 80,Westbound,41.6050753,-109.2363339
I 80,Westbound,41.6052098,-109.2360977
I 80,Westbound,41.6053326,-109.2358636
I 80,Westbound,41.6054531,-109.2356176
I 80,Westbound,41.6055635,-109.2353763
I 80,Westbound,41.6056724,-109.2351233
I 80,Westbound,41.6057609,-109.2349082
I 80,Westbound,41.60597431,-109.2343651
I 80,Westbound,41.6060693,-109.2341233
I 80,Westbound,41.6062527,-109.233648
I 80,Westbound,41.6066433,-109.2326439
I 80,Westbound,41.60672697,-109.2324251
I 80,Westbound,41.60672697,-109.2324251
I 80,Westbound,41.6070262,-109.2316373
I 80,Westbound,41.6074827,-109.2304473
I 80,Westbound,41.6074827,-109.2304473
I 80,Westbound,41.6076124,-109.2301143
I 80,Westbound,41.60785054,-109.2294939
I 80,Westbound,41.60785054,-109.2294939
I 80,Westbound,41.6081951,-109.2285989
I 80,Westbound,41.60876181,-109.2271359
I 80,Westbound,41.6087712,-109.2271117
I 80,Westbound,41.6091452,-109.2261373
I 80,Westbound,41.6093571,-109.2255941
I 80,Westbound,41.6094558,-109.225335
I 80,Westbound,41.6095504,-109.2250741
I 80,Westbound,41.60957276,-109.2250094
I 80,Westbound,41.6096181,-109.2248783
I 80,Westbound,41.6096531,-109.2247751
I 80,Westbound,41.6097281,-109.2245441
I 80,Westbound,41.6098098,-109.2242738
I 80,Westbound,41.609886,-109.2240005
I 80,Westbound,41.6099567,-109.2237256
I 80,Westbound,41.6100237,-109.2234448
I 80,Westbound,41.6100908,-109.2231371
I 80,Westbound,41.6101461,-109.2228526
I 80,Westbound,41.6101915,-109.2225951
I 80,Westbound,41.6102399,-109.2222887
I 80,Westbound,41.6102788,-109.2219951
I 80,Westbound,41.6103092,-109.2217227
I 80,Westbound,41.6103379,-109.221428
I 80,Westbound,41.610361,-109.2211435
I 80,Westbound,41.61038,-109.2208109
I 80,Westbound,41.6103899,-109.2205257
I 80,Westbound,41.6103949,-109.2202689
I 80,Westbound,41.6103949,-109.2202689
I 80,Westbound,41.6103967,-109.2199354
I 80,Westbound,41.6103928,-109.2196491
I 80,Westbound,41.6103825,-109.2193528
I 80,Westbound,41.6103661,-109.2190563
I 80,Westbound,41.6103417,-109.2187414
I 80,Westbound,41.6103169,-109.2184844
I 80,Westbound,41.6103052,-109.21838
I 80,Westbound,41.6102796,-109.2181622
I 80,Westbound,41.610246,-109.2179172
I 80,Westbound,41.6101949,-109.2175889
I 80,Westbound,41.6101755,-109.2174802
I 80,Westbound,41.6101449,-109.2173088
I 80,Westbound,41.6101177,-109.21717
I 80,Westbound,41.6100825,-109.216994
I 80,Westbound,41.6100285,-109.2167455
I 80,Westbound,41.609955,-109.2164349
I 80,Westbound,41.6098848,-109.2161625
I 80,Westbound,41.6098093,-109.215893
I 80,Westbound,41.6097257,-109.2156175
I 80,Westbound,41.6096268,-109.2153199
I 80,Westbound,41.6095339,-109.2150593
I 80,Westbound,41.6094342,-109.2147933
I 80,Westbound,41.6093339,-109.2145389
I 80,Westbound,41.6092254,-109.2142803
I 80,Westbound,41.6090882,-109.2139783
I 80,Westbound,41.6089885,-109.2137692
I 80,Westbound,41.6088663,-109.2135229
I 80,Westbound,41.6085582,-109.2129268
I 80,Westbound,41.6078532,-109.2115786
I 80,Westbound,41.60763276,-109.2111586
I 80,Westbound,41.6070918,-109.2101278
I 80,Westbound,41.6065627,-109.2091085
I 80,Westbound,41.6059373,-109.2079156
I 80,Westbound,41.605553,-109.2071758
I 80,Westbound,41.6049078,-109.2059565
I 80,Westbound,41.6046463,-109.205459
I 80,Westbound,41.6045214,-109.2052247
I 80,Westbound,41.6043884,-109.2049841
I 80,Westbound,41.6042778,-109.2047939
I 80,Westbound,41.6041387,-109.2045652
I 80,Westbound,41.6039961,-109.2043411
I 80,Westbound,41.6038591,-109.204138
I 80,Westbound,41.6036976,-109.203912
I 80,Westbound,41.6035676,-109.2037384
I 80,Westbound,41.6034096,-109.2035344
I 80,Westbound,41.60326,-109.2033483
I 80,Westbound,41.6030942,-109.203151
I 80,Westbound,41.6029247,-109.2029611
I 80,Westbound,41.6027617,-109.2027888
I 80,Westbound,41.6025843,-109.2026111
I 80,Westbound,41.6024734,-109.202506
I 80,Westbound,41.6024032,-109.2024399
I 80,Westbound,41.602225,-109.2022804
I 80,Westbound,41.6020428,-109.2021272
I 80,Westbound,41.601851,-109.2019759
I 80,Westbound,41.6016627,-109.2018357
I 80,Westbound,41.6014777,-109.2017049
I 80,Westbound,41.6012782,-109.2015714
I 80,Westbound,41.6010839,-109.2014488
I 80,Westbound,41.6009067,-109.2013435
I 80,Westbound,41.6007093,-109.2012332
I 80,Westbound,41.6005038,-109.2011256
I 80,Westbound,41.6003036,-109.2010283
I 80,Westbound,41.60024984,-109.2010042
I 80,Westbound,41.60024984,-109.2010042
I 80,Westbound,41.6000956,-109.200934
I 80,Westbound,41.599295,-109.2005833
I 80,Westbound,41.598884,-109.2003995
I 80,Westbound,41.598884,-109.2003995
I 80,Westbound,41.5984732,-109.2002136
I 80,Westbound,41.5982917,-109.2001335
I 80,Westbound,41.597875,-109.1999536
I 80,Westbound,41.5976989,-109.1998736
I 80,Westbound,41.5974884,-109.1997728
I 80,Westbound,41.5972912,-109.1996708
I 80,Westbound,41.5970829,-109.1995543
I 80,Westbound,41.59693379,-109.1994645
I 80,Westbound,41.596856,-109.1994176
I 80,Westbound,41.5966894,-109.1993104
I 80,Westbound,41.596474,-109.1991631
I 80,Westbound,41.5962804,-109.199022
I 80,Westbound,41.5960889,-109.198875
I 80,Westbound,41.5959059,-109.1987265
I 80,Westbound,41.5957196,-109.198567
I 80,Westbound,41.5955366,-109.1984007
I 80,Westbound,41.5953457,-109.1982166
I 80,Westbound,41.5951758,-109.1980436
I 80,Westbound,41.5950261,-109.197883
I 80,Westbound,41.5948363,-109.1976689
I 80,Westbound,41.5946734,-109.1974718
I 80,Westbound,41.5945147,-109.197269
I 80,Westbound,41.5944597,-109.1971954
I 80,Westbound,41.5944597,-109.1971954
I 80,Westbound,41.5943647,-109.1970682
I 80,Westbound,41.5942136,-109.1968565
I 80,Westbound,41.5940713,-109.1966469
I 80,Westbound,41.5939053,-109.1963896
I 80,Westbound,41.5937843,-109.196193
I 80,Westbound,41.5936372,-109.19594
I 80,Westbound,41.5935123,-109.1957119
I 80,Westbound,41.5933849,-109.1954642
I 80,Westbound,41.593251,-109.195186
I 80,Westbound,41.5931635,-109.1949957
I 80,Westbound,41.5930565,-109.1947521
I 80,Westbound,41.5929505,-109.1944971
I 80,Westbound,41.5928526,-109.1942466
I 80,Westbound,41.592744,-109.1939506
I 80,Westbound,41.5926537,-109.1936846
I 80,Westbound,41.5925719,-109.1934237
I 80,Westbound,41.592493,-109.1931508
I 80,Westbound,41.5924174,-109.1928663
I 80,Westbound,41.5923515,-109.1925975
I 80,Westbound,41.59229,-109.192328
I 80,Westbound,41.5922307,-109.1920448
I 80,Westbound,41.5921758,-109.191753
I 80,Westbound,41.5921298,-109.1914766
I 80,Westbound,41.5920883,-109.1911896
I 80,Westbound,41.5920542,-109.1909124
I 80,Westbound,41.5920239,-109.1906208
I 80,Westbound,41.5919985,-109.1903209
I 80,Westbound,41.5919784,-109.1900099
I 80,Westbound,41.591965,-109.1897172
I 80,Westbound,41.59196238,-109.1896223
I 80,Westbound,41.5919569,-109.1894238
I 80,Westbound,41.5919545,-109.1891394
I 80,Westbound,41.5919575,-109.1888448
I 80,Westbound,41.5919649,-109.1885589
I 80,Westbound,41.5919787,-109.1882635
I 80,Westbound,41.59199783,-109.1879837
I 80,Westbound,41.59199783,-109.1879837
I 80,Westbound,41.5920231,-109.187691
I 80,Westbound,41.5920307,-109.1876158
I 80,Westbound,41.5920589,-109.1873594
I 80,Westbound,41.59207149,-109.1872637
I 80,Westbound,41.5920962,-109.187076
I 80,Westbound,41.5921392,-109.1867944
I 80,Westbound,41.5921518,-109.1867217
I 80,Westbound,41.5921949,-109.1864795
I 80,Westbound,41.5922456,-109.1862252
I 80,Westbound,41.5923234,-109.1858783
I 80,Westbound,41.5923834,-109.1856323
I 80,Westbound,41.5924525,-109.1853691
I 80,Westbound,41.592531,-109.185091
I 80,Westbound,41.5926116,-109.1848241
I 80,Westbound,41.5926983,-109.1845596
I 80,Westbound,41.5928036,-109.1842656
I 80,Westbound,41.5929061,-109.1840008
I 80,Westbound,41.5930095,-109.1837481
I 80,Westbound,41.5931294,-109.1834663
I 80,Westbound,41.5932365,-109.1832202
I 80,Westbound,41.5936668,-109.1822484
I 80,Westbound,41.5943986,-109.1806217
I 80,Westbound,41.5945915,-109.180189
I 80,Westbound,41.5947962,-109.1797247
I 80,Westbound,41.5949084,-109.1794682
I 80,Westbound,41.5950141,-109.1792187
I 80,Westbound,41.5951192,-109.178959
I 80,Westbound,41.5951938,-109.1787648
I 80,Westbound,41.595229,-109.1786718
I 80,Westbound,41.5953124,-109.1784419
I 80,Westbound,41.5954034,-109.1781755
I 80,Westbound,41.5954965,-109.1778801
I 80,Westbound,41.5955749,-109.1776073
I 80,Westbound,41.5956491,-109.1773241
I 80,Westbound,41.5957138,-109.1770565
I 80,Westbound,41.5957768,-109.1767699
I 80,Westbound,41.5958324,-109.1764898
I 80,Westbound,41.595877,-109.1762464
I 80,Westbound,41.5959289,-109.1759267
I 80,Westbound,41.5959627,-109.1756811
I 80,Westbound,41.5959962,-109.1753869
I 80,Westbound,41.5960236,-109.1750719
I 80,Westbound,41.5960416,-109.1748131
I 80,Westbound,41.5960587,-109.1745155
I 80,Westbound,41.5960712,-109.1742362
I 80,Westbound,41.5961016,-109.1733664
I 80,Westbound,41.5961511,-109.1716266
I 80,Westbound,41.5961828,-109.1704348
I 80,Westbound,41.596218,-109.1689753
I 80,Westbound,41.5962436,-109.1680623
I 80,Westbound,41.5962645,-109.1672283
I 80,Westbound,41.5962902,-109.1663611
I 80,Westbound,41.5963223,-109.1650549
I 80,Westbound,41.5963361,-109.1645467
I 80,Westbound,41.5963531,-109.1640395
I 80,Westbound,41.5963665,-109.1637192
I 80,Westbound,41.5963833,-109.1634184
I 80,Westbound,41.5964046,-109.1631256
I 80,Westbound,41.5964338,-109.1628077
I 80,Westbound,41.596461,-109.1625554
I 80,Westbound,41.5965002,-109.1622387
I 80,Westbound,41.5965366,-109.1619801
I 80,Westbound,41.596586,-109.1616659
I 80,Westbound,41.5966355,-109.1613815
I 80,Westbound,41.5966877,-109.1611077
I 80,Westbound,41.5967407,-109.1608549
I 80,Westbound,41.5968093,-109.160548
I 80,Westbound,41.596876,-109.1602714
I 80,Westbound,41.5969495,-109.1599883
I 80,Westbound,41.5970225,-109.1597252
I 80,Westbound,41.5971047,-109.1594469
I 80,Westbound,41.597187,-109.1591794
I 80,Westbound,41.5972728,-109.1589132
I 80,Westbound,41.5973546,-109.1586763
I 80,Westbound,41.5974508,-109.1584152
I 80,Westbound,41.5975009,-109.1582865
I 80,Westbound,41.5975652,-109.1581237
I 80,Westbound,41.597682,-109.1578423
I 80,Westbound,41.5977781,-109.1576199
I 80,Westbound,41.5978892,-109.1573748
I 80,Westbound,41.5980082,-109.1571242
I 80,Westbound,41.5981234,-109.1568923
I 80,Westbound,41.59825,-109.1566495
I 80,Westbound,41.5983807,-109.1564102
I 80,Westbound,41.5985323,-109.1561439
I 80,Westbound,41.5986473,-109.1559489
I 80,Westbound,41.5988056,-109.1556903
I 80,Westbound,41.5989447,-109.1554726
I 80,Westbound,41.5991074,-109.1552316
I 80,Westbound,41.5992401,-109.1550439
I 80,Westbound,41.5994121,-109.1548127
I 80,Westbound,41.5995687,-109.1546125
I 80,Westbound,41.5997338,-109.1544104
I 80,Westbound,41.5998955,-109.1542176
I 80,Westbound,41.6003459,-109.1536922
I 80,Westbound,41.6012538,-109.1526463
I 80,Westbound,41.6019342,-109.1518563
I 80,Westbound,41.6024285,-109.1512874
I 80,Westbound,41.6031042,-109.1505047
I 80,Westbound,41.6034304,-109.1501219
I 80,Westbound,41.6036135,-109.149903
I 80,Westbound,41.6037787,-109.1497011
I 80,Westbound,41.6039965,-109.1494263
I 80,Westbound,41.6040918,-109.1493043
I 80,Westbound,41.6042493,-109.1490973
I 80,Westbound,41.6043986,-109.1488944
I 80,Westbound,41.6045498,-109.148683
I 80,Westbound,41.6047165,-109.1484428
I 80,Westbound,41.604856,-109.1482355
I 80,Westbound,41.6049876,-109.1480352
I 80,Westbound,41.605145,-109.1477892
I 80,Westbound,41.6052683,-109.1475903
I 80,Westbound,41.6054038,-109.1473649
I 80,Westbound,41.6055379,-109.1471354
I 80,Westbound,41.6056663,-109.14691
I 80,Westbound,41.6058011,-109.146666
I 80,Westbound,41.605925,-109.146434
I 80,Westbound,41.6060022,-109.1462852
I 80,Westbound,41.6060665,-109.1461602
I 80,Westbound,41.6061822,-109.1459291
I 80,Westbound,41.6063036,-109.14568
I 80,Westbound,41.6064191,-109.1454367
I 80,Westbound,41.606536,-109.1451829
I 80,Westbound,41.6066466,-109.1449346
I 80,Westbound,41.6067684,-109.1446512
I 80,Westbound,41.6068998,-109.1443335
I 80,Westbound,41.6070796,-109.1438819
I 80,Westbound,41.6071913,-109.1435931
I 80,Westbound,41.607422,-109.1429833
I 80,Westbound,41.607779,-109.1420305
I 80,Westbound,41.608174,-109.1409667
I 80,Westbound,41.6087359,-109.1394791
I 80,Westbound,41.609827,-109.1365572
I 80,Westbound,41.60991493,-109.1363238
I 80,Westbound,41.6102088,-109.1355436
I 80,Westbound,41.610801,-109.1339536
I 80,Westbound,41.61091119,-109.133661
I 80,Westbound,41.61091119,-109.133661
I 80,Westbound,41.61121901,-109.1328396
I 80,Westbound,41.61123933,-109.1327891
I 80,Westbound,41.6112867,-109.1326625
I 80,Westbound,41.6115767,-109.1318829
I 80,Westbound,41.6117684,-109.1313621
I 80,Westbound,41.61213591,-109.1303857
I 80,Westbound,41.6121709,-109.1302928
I 80,Westbound,41.6125499,-109.1292729
I 80,Westbound,41.6129466,-109.1281993
I 80,Westbound,41.61329443,-109.1272694
I 80,Westbound,41.61329443,-109.1272694
I 80,Westbound,41.6134616,-109.1268362
I 80,Westbound,41.6139609,-109.1254982
I 80,Westbound,41.6145596,-109.1239036
I 80,Westbound,41.61470629,-109.123509
I 80,Westbound,41.6149482,-109.1228582
I 80,Westbound,41.6153496,-109.1217918
I 80,Westbound,41.61592485,-109.1202498
I 80,Westbound,41.61592485,-109.1202498
I 80,Westbound,41.6161371,-109.1196846
I 80,Westbound,41.6163884,-109.1190081
I 80,Westbound,41.6165131,-109.1186724
I 80,Westbound,41.6170978,-109.1171146
I 80,Westbound,41.618066,-109.1145213
I 80,Westbound,41.618869,-109.1123778
I 80,Westbound,41.6196206,-109.1103553
I 80,Westbound,41.6205489,-109.1078708
I 80,Westbound,41.6210072,-109.1066355
I 80,Westbound,41.6212508,-109.1059861
I 80,Westbound,41.62179,-109.1045579
I 80,Westbound,41.6220298,-109.1039081
I 80,Westbound,41.6223207,-109.1031329
I 80,Westbound,41.6229498,-109.1014377
I 80,Westbound,41.6231176,-109.1009892
I 80,Westbound,41.6234759,-109.1000418
I 80,Westbound,41.6237556,-109.0992964
I 80,Westbound,41.6239991,-109.0986436
I 80,Westbound,41.6243433,-109.0977144
I 80,Westbound,41.6251217,-109.0956299
I 80,Westbound,41.6255366,-109.094526
I 80,Westbound,41.6259156,-109.0935063
I 80,Westbound,41.6261612,-109.0928523
I 80,Westbound,41.6265602,-109.0917798
I 80,Westbound,41.6267689,-109.0912297
I 80,Westbound,41.627056,-109.0904529
I 80,Westbound,41.6273498,-109.0896694
I 80,Westbound,41.6278337,-109.0883695
I 80,Westbound,41.6280584,-109.087757
I 80,Westbound,41.6283148,-109.0870637
I 80,Westbound,41.6286951,-109.0860249
I 80,Westbound,41.628802,-109.0857298
I 80,Westbound,41.6289875,-109.0852042
I 80,Westbound,41.6290691,-109.0849654
I 80,Westbound,41.6291345,-109.0847665
I 80,Westbound,41.629247,-109.0844106
I 80,Westbound,41.6293283,-109.0841389
I 80,Westbound,41.6294064,-109.0838654
I 80,Westbound,41.6294808,-109.0835903
I 80,Westbound,41.6295521,-109.083314
I 80,Westbound,41.6296188,-109.083046
I 80,Westbound,41.6296862,-109.0827586
I 80,Westbound,41.6298077,-109.0822083
I 80,Westbound,41.6298675,-109.0819186
I 80,Westbound,41.629924,-109.0816203
I 80,Westbound,41.6300255,-109.0810529
I 80,Westbound,41.6301953,-109.0800608
I 80,Westbound,41.6303494,-109.0791296
I 80,Westbound,41.6304488,-109.0785454
I 80,Westbound,41.630692,-109.0770747
I 80,Westbound,41.6308754,-109.0759413
I 80,Westbound,41.6310098,-109.0751299
I 80,Westbound,41.6313498,-109.0730992
I 80,Westbound,41.6315419,-109.0719667
I 80,Westbound,41.6317355,-109.0707977
I 80,Westbound,41.631886,-109.0698996
I 80,Westbound,41.6321037,-109.0685571
I 80,Westbound,41.6323126,-109.0673238
I 80,Westbound,41.6325442,-109.0659338
I 80,Westbound,41.6327294,-109.0647984
I 80,Westbound,41.6328727,-109.0639415
I 80,Westbound,41.6330164,-109.0630621
I 80,Westbound,41.6332627,-109.0616056
I 80,Westbound,41.6336239,-109.0594106
I 80,Westbound,41.6338624,-109.0579893
I 80,Westbound,41.6340504,-109.0568532
I 80,Westbound,41.6342544,-109.0556482
I 80,Westbound,41.6344745,-109.0542955
I 80,Westbound,41.6347781,-109.0524813
I 80,Westbound,41.6350172,-109.0510292
