ROUTE,LATITUDE,LONGITUDE
I 80,41.78019031,-107.3483233
I 80,41.78002186,-107.3477478
I 80,41.77971919,-107.3466676
I 80,41.77907001,-107.3444041
I 80,41.77874059,-107.343225
I 80,41.77818886,-107.3412904
I 80,41.77787957,-107.3401881
I 80,41.77774549,-107.3396888
I 80,41.77738099,-107.3382378
I 80,41.7771813,-107.3373514
I 80,41.77703934,-107.3366846
I 80,41.77682006,-107.3355501
I 80,41.77671513,-107.3349782
I 80,41.77663213,-107.3344795
I 80,41.77641426,-107.333039
I 80,41.77627363,-107.3319529
I 80,41.77619006,-107.3311935
I 80,41.77614809,-107.3307601
I 80,41.77609879,-107.3302258
I 80,41.77605743,-107.3297009
I 80,41.77601736,-107.3291594
I 80,41.77595449,-107.3281769
I 80,41.77592329,-107.3274636
I 80,41.77588463,-107.3262979
I 80,41.77587689,-107.3257512
I 80,41.77587858,-107.3247417
I 80,41.77588687,-107.3240636
I 80,41.77591272,-107.3231274
I 80,41.77594294,-107.3223735
I 80,41.77598995,-107.3215303
I 80,41.7760488,-107.3206571
I 80,41.77609869,-107.319966
I 80,41.77615983,-107.3192003
I 80,41.77621544,-107.3183913
I 80,41.77644034,-107.3155277
I 80,41.77672811,-107.3117473
I 80,41.77677865,-107.3110996
I 80,41.77699007,-107.3083899
I 80,41.77758308,-107.3005939
I 80,41.77766684,-107.2995437
I 80,41.77803309,-107.2947425
I 80,41.77816416,-107.2931205
I 80,41.77833233,-107.290865
I 80,41.77867605,-107.286383
I 80,41.77876955,-107.2852064
I 80,41.77885341,-107.2842797
I 80,41.77891368,-107.2836454
I 80,41.77893409,-107.2834186
I 80,41.77897968,-107.2830316
I 80,41.77904926,-107.2825029
I 80,41.7790676,-107.2823859
I 80,41.77912827,-107.281999
I 80,41.77920265,-107.2815532
I 80,41.77930818,-107.2809314
I 80,41.77945196,-107.2801529
I 80,41.77959579,-107.279348
I 80,41.77981812,-107.2781565
I 80,41.78002145,-107.2771121
I 80,41.78018492,-107.2762429
I 80,41.78044687,-107.2748495
I 80,41.78091377,-107.2722571
I 80,41.7810956,-107.2712505
I 80,41.78139356,-107.2695954
I 80,41.7815394,-107.268835
I 80,41.78177689,-107.2675223
I 80,41.78180918,-107.2673279
I 80,41.78188668,-107.2668614
I 80,41.78202747,-107.2660909
I 80,41.78209085,-107.2657092
I 80,41.7821616,-107.2652077
I 80,41.78219184,-107.2649415
I 80,41.78221789,-107.2646537
I 80,41.78225788,-107.2640509
I 80,41.78227231,-107.2637053
I 80,41.78227655,-107.2630756
I 80,41.78226795,-107.2627304
I 80,41.782246,-107.2622632
I 80,41.78221189,-107.2618343
I 80,41.78215948,-107.2613391
I 80,41.78211309,-107.261002
I 80,41.78202992,-107.2604931
I 80,41.781938,-107.2600329
I 80,41.7818439,-107.2596141
I 80,41.78137727,-107.2580431
I 80,41.78137727,-107.2580431
I 80,41.781376,-107.2580396
I 80,41.78031495,-107.2550861
I 80,41.77993515,-107.2540427
I 80,41.77974765,-107.2535124
I 80,41.77956745,-107.2529858
I 80,41.779479,-107.252713
I 80,41.7793684,-107.2523516
I 80,41.77923005,-107.2518742
I 80,41.7790709,-107.251276
I 80,41.77897676,-107.250884
I 80,41.77894425,-107.2507486
I 80,41.77881875,-107.2501754
I 80,41.7787416,-107.2497878
I 80,41.77864325,-107.2492435
I 80,41.778549,-107.2486545
I 80,41.7784737,-107.2481183
I 80,41.77840295,-107.2475142
I 80,41.77834325,-107.246895
I 80,41.77830045,-107.2463313
I 80,41.77828005,-107.2459706
I 80,41.77825485,-107.2453342
I 80,41.7781707,-107.242712
I 80,41.7780136,-107.2374975
I 80,41.77791235,-107.2343875
I 80,41.7778074,-107.2308562
I 80,41.7777921,-107.2302246
I 80,41.77778805,-107.2296979
I 80,41.7777949,-107.2291314
I 80,41.77780525,-107.2287707
I 80,41.77783165,-107.2281879
I 80,41.77787135,-107.227591
I 80,41.77791875,-107.2270445
I 80,41.7779779,-107.2264869
I 80,41.7780327,-107.2260469
I 80,41.77809345,-107.2256154
I 80,41.77818055,-107.2250599
I 80,41.77823655,-107.224742
I 80,41.77828311,-107.2245044
I 80,41.77832975,-107.2242663
I 80,41.7784558,-107.2236698
I 80,41.778532,-107.2233391
I 80,41.77860755,-107.2230312
I 80,41.778748,-107.2224997
I 80,41.7788461,-107.2221527
I 80,41.77899725,-107.2216478
I 80,41.7791577,-107.2211495
I 80,41.77927635,-107.2208008
I 80,41.77937945,-107.2205141
I 80,41.7795667,-107.2200213
I 80,41.7796936,-107.2197036
I 80,41.77988065,-107.2192584
I 80,41.78004105,-107.2188934
I 80,41.78022525,-107.2184955
I 80,41.7807124,-107.2175105
I 80,41.78479308,-107.2094765
I 80,41.78514444,-107.2087848
I 80,41.7882818,-107.2026076
I 80,41.78839315,-107.2023759
I 80,41.7884016,-107.2023583
I 80,41.78853675,-107.2020609
I 80,41.78865815,-107.2017756
I 80,41.78875915,-107.2015193
I 80,41.7888729,-107.2012017
I 80,41.78895805,-107.2009381
I 80,41.78903735,-107.2006641
I 80,41.78910203,-107.2004126
I 80,41.7891696,-107.2001172
I 80,41.7892259,-107.1998396
I 80,41.78927725,-107.1995524
I 80,41.7893186,-107.1992808
I 80,41.7893508,-107.1990293
I 80,41.7893823,-107.1987234
I 80,41.78940325,-107.1984527
I 80,41.78941795,-107.198166
I 80,41.78942485,-107.1978501
I 80,41.789423,-107.197544
I 80,41.78941375,-107.1972567
I 80,41.78939935,-107.1970042
I 80,41.78936065,-107.1965695
I 80,41.789327,-107.196293
I 80,41.78927825,-107.1959598
I 80,41.78917705,-107.1953924
I 80,41.78903725,-107.1947109
I 80,41.78792095,-107.1894362
I 80,41.7876106,-107.1879409
I 80,41.78736627,-107.1867922
I 80,41.78700057,-107.1850699
I 80,41.78633265,-107.1818846
I 80,41.78552665,-107.1780952
I 80,41.7852546,-107.1767871
I 80,41.78513105,-107.1761519
I 80,41.7850201,-107.1755483
I 80,41.78490065,-107.1748529
I 80,41.78482,-107.174346
I 80,41.7847163,-107.1736456
I 80,41.78463855,-107.173075
I 80,41.784496,-107.1718811
I 80,41.78443265,-107.1712675
I 80,41.78438075,-107.17069
I 80,41.7842143,-107.1684835
I 80,41.78377498,-107.1624657
I 80,41.78372402,-107.1617677
I 80,41.78345075,-107.1580243
I 80,41.78271995,-107.1481866
I 80,41.782294,-107.1423786
I 80,41.78220145,-107.1410489
I 80,41.78179705,-107.1355894
I 80,41.7816145,-107.1330666
I 80,41.78147485,-107.1312415
I 80,41.78142525,-107.1306628
I 80,41.78135435,-107.1300341
I 80,41.7813144,-107.1297524
I 80,41.7812726,-107.1295008
I 80,41.78118895,-107.1290762
I 80,41.7810885,-107.1286538
I 80,41.780975,-107.1282529
I 80,41.7808494,-107.1278692
I 80,41.78077925,-107.127675
I 80,41.7806855,-107.1274352
I 80,41.78053635,-107.1270856
I 80,41.7804199,-107.1268374
I 80,41.7803132,-107.126627
I 80,41.78015895,-107.126344
I 80,41.7800259,-107.1261168
I 80,41.77988145,-107.1258836
I 80,41.7794171,-107.125187
I 80,41.77905191,-107.12466
I 80,41.77764745,-107.1226367
I 80,41.77686275,-107.1215059
I 80,41.77548945,-107.1195065
I 80,41.7753298,-107.1192576
I 80,41.77506815,-107.1188157
I 80,41.77492495,-107.1185515
I 80,41.77481655,-107.1183374
I 80,41.77467425,-107.118033
I 80,41.7745653,-107.1177772
I 80,41.7744528,-107.1174876
I 80,41.7743543,-107.1172069
I 80,41.77426445,-107.1169246
I 80,41.7741798,-107.1166272
I 80,41.77407705,-107.1162182
I 80,41.77400215,-107.1158705
I 80,41.77395215,-107.1155955
I 80,41.77390805,-107.1153049
I 80,41.77386985,-107.1149913
I 80,41.7738403,-107.114675
I 80,41.7738148,-107.114312
I 80,41.7738,-107.1140151
I 80,41.77378945,-107.1136864
I 80,41.77377605,-107.1126735
I 80,41.77377605,-107.1126735
I 80,41.7737511,-107.1105427
I 80,41.77370235,-107.105487
I 80,41.77368795,-107.1045952
I 80,41.77366255,-107.1037129
I 80,41.7736245,-107.1028613
I 80,41.77357225,-107.1019522
I 80,41.7735058,-107.1010579
I 80,41.7734257,-107.1002056
I 80,41.7733315,-107.0993374
I 80,41.7732348,-107.098546
I 80,41.7731085,-107.0976451
I 80,41.77296845,-107.0967243
I 80,41.77200045,-107.0907068
I 80,41.77192275,-107.0901977
I 80,41.7718566,-107.0897276
I 80,41.77179005,-107.0891674
I 80,41.7717383,-107.0885861
I 80,41.7717019,-107.0879606
I 80,41.77168685,-107.0873777
I 80,41.7716868,-107.0870457
I 80,41.7716944,-107.0866999
I 80,41.77171875,-107.0861702
I 80,41.7717418,-107.0858263
I 80,41.77176895,-107.0855068
I 80,41.77181965,-107.0850338
I 80,41.7718687,-107.0846568
I 80,41.77191475,-107.0843492
I 80,41.7720124,-107.0837841
I 80,41.7720933,-107.0833791
I 80,41.7723124,-107.0823463
I 80,41.77233653,-107.0822357
I 80,41.7727997,-107.0801136
I 80,41.77293135,-107.0794863
I 80,41.77303335,-107.0789605
I 80,41.77314265,-107.0783213
I 80,41.77321595,-107.0778143
I 80,41.773311,-107.0770417
I 80,41.7733781,-107.0763649
I 80,41.7734079,-107.0759805
I 80,41.773433,-107.0755687
I 80,41.7734696,-107.0746389
I 80,41.7734809,-107.0739775
I 80,41.77348,-107.0736748
I 80,41.7734688,-107.0731326
I 80,41.77343795,-107.0724426
I 80,41.7733825,-107.0716977
I 80,41.7733355,-107.0712032
I 80,41.7732841,-107.0707246
I 80,41.77323225,-107.0703089
I 80,41.7731856,-107.0699839
I 80,41.7730509,-107.0691345
I 80,41.77288595,-107.068158
I 80,41.7723459,-107.0650731
I 80,41.7708691,-107.0565407
I 80,41.7698022,-107.0504181
I 80,41.76790009,-107.0394642
I 80,41.76676671,-107.0329375
I 80,41.76625,-107.0299619
I 80,41.76443405,-107.0195429
I 80,41.7636358,-107.0149506
I 80,41.7633711,-107.013403
I 80,41.7615914,-107.0032111
I 80,41.75719855,-106.9779779
I 80,41.75706602,-106.9772283
I 80,41.7568737,-106.9761404
I 80,41.7561861,-106.9721647
I 80,41.75465625,-106.9634413
I 80,41.75445925,-106.9623392
I 80,41.75436535,-106.9618391
I 80,41.75429791,-106.9614902
I 80,41.75417155,-106.9608625
I 80,41.7539317,-106.959747
I 80,41.7537823,-106.9590997
I 80,41.7536147,-106.9584001
I 80,41.7532352,-106.9568959
I 80,41.7514161,-106.9500672
I 80,41.75039285,-106.9461972
I 80,41.74765995,-106.9359586
I 80,41.74650855,-106.9316237
I 80,41.74633885,-106.9309683
I 80,41.74603825,-106.929765
I 80,41.7458814,-106.929102
I 80,41.74569725,-106.928262
I 80,41.74552275,-106.9273882
I 80,41.7453593,-106.9264821
I 80,41.74518115,-106.9253856
I 80,41.7450539,-106.9245226
I 80,41.74496165,-106.9238157
I 80,41.74485645,-106.9228869
I 80,41.7447812,-106.9221318
I 80,41.7447369,-106.9216081
I 80,41.74467485,-106.9207705
I 80,41.74463265,-106.9200887
I 80,41.74458715,-106.9191635
I 80,41.74448325,-106.916395
I 80,41.7438313,-106.8982084
I 80,41.74355945,-106.8907958
I 80,41.74326435,-106.8824875
I 80,41.74304135,-106.8764282
I 80,41.7426331,-106.8650785
I 80,41.74238512,-106.8583631
I 80,41.7422122,-106.8536803
I 80,41.74210501,-106.8507151
I 80,41.74202314,-106.8484505
I 80,41.74188135,-106.8445284
I 80,41.7418073,-106.8426362
I 80,41.7417362,-106.840483
I 80,41.7416614,-106.8385993
I 80,41.74152381,-106.8347027
I 80,41.74136457,-106.8304016
I 80,41.74121945,-106.8264819
I 80,41.7411941,-106.8255395
I 80,41.7411917,-106.8250276
I 80,41.74119605,-106.8246664
I 80,41.74123125,-106.8235216
I 80,41.74126304,-106.8226431
I 80,41.74127477,-106.8223189
I 80,41.7417816,-106.808312
I 80,41.74186995,-106.8055904
I 80,41.7419886,-106.8024595
I 80,41.742061,-106.8003037
I 80,41.74234225,-106.792561
I 80,41.74300546,-106.7738854
I 80,41.7430472,-106.7727101
I 80,41.74307295,-106.7717253
I 80,41.7430757,-106.7711085
I 80,41.74306915,-106.7707652
I 80,41.74305805,-106.7704867
I 80,41.7430397,-106.7701841
I 80,41.74300755,-106.7697989
I 80,41.74295975,-106.7693568
I 80,41.74290905,-106.7689807
I 80,41.74285025,-106.7686121
I 80,41.7427875,-106.768272
I 80,41.742719,-106.7679401
I 80,41.7426486,-106.7676316
I 80,41.74250775,-106.7670768
I 80,41.742288,-106.7662781
I 80,41.7418902,-106.7648749
I 80,41.7407692,-106.7609538
I 80,41.7394496,-106.7563062
I 80,41.7381499,-106.7517691
I 80,41.7366904,-106.7466395
I 80,41.7365332,-106.7460565
I 80,41.7363726,-106.7454049
I 80,41.73626645,-106.7449287
I 80,41.73620585,-106.7446353
I 80,41.7360925,-106.7440372
I 80,41.73598465,-106.74339
I 80,41.7358724,-106.7425878
I 80,41.73081495,-106.7040032
I 80,41.73070235,-106.7030706
I 80,41.73061105,-106.7021516
I 80,41.73055965,-106.7014637
I 80,41.7305309,-106.7009321
I 80,41.73051795,-106.7006069
I 80,41.7305032,-106.6999938
I 80,41.73050065,-106.6995924
I 80,41.7305032,-106.6990526
I 80,41.73051785,-106.6981384
I 80,41.73062955,-106.6934608
I 80,41.73067755,-106.6907874
I 80,41.7310821,-106.6738703
I 80,41.73127625,-106.665435
I 80,41.7314547,-106.6583586
I 80,41.7314799,-106.6577687
I 80,41.7315084,-106.6572686
I 80,41.73154415,-106.6567801
I 80,41.7315857,-106.6563537
I 80,41.73169595,-106.6555117
I 80,41.73178785,-106.6548756
I 80,41.73188435,-106.6542885
I 80,41.73197535,-106.6538021
I 80,41.73205635,-106.653399
I 80,41.73214885,-106.6529798
I 80,41.73257575,-106.6512176
I 80,41.73466715,-106.6432225
I 80,41.73512945,-106.6414294
I 80,41.73562365,-106.6395583
I 80,41.7361444,-106.637621
I 80,41.73809475,-106.6301579
I 80,41.73869365,-106.6278927
I 80,41.7389018,-106.627058
I 80,41.73903305,-106.6264749
I 80,41.73914925,-106.6258984
I 80,41.73924955,-106.6253313
I 80,41.7393398,-106.6247488
I 80,41.7394219,-106.6241366
I 80,41.73948465,-106.6235828
I 80,41.7395376,-106.6230196
I 80,41.73958145,-106.6224044
I 80,41.7395945,-106.6221718
I 80,41.73961525,-106.6216285
I 80,41.7396289,-106.6209131
I 80,41.7396247,-106.6202089
I 80,41.7396089,-106.6196586
I 80,41.73959495,-106.6193313
I 80,41.73957845,-106.6190383
I 80,41.73953995,-106.6185143
I 80,41.73946685,-106.6177416
I 80,41.73939225,-106.6171075
I 80,41.73935405,-106.6168267
I 80,41.73927095,-106.6162866
I 80,41.7392083,-106.6159156
I 80,41.7391352,-106.6155175
I 80,41.73906,-106.6151387
I 80,41.7389543,-106.6146418
I 80,41.73703675,-106.6061356
I 80,41.73683755,-106.605233
I 80,41.7367237,-106.604669
I 80,41.73662035,-106.6040889
I 80,41.73652835,-106.6034946
I 80,41.73645355,-106.60292
I 80,41.7364153,-106.6025824
I 80,41.7363587,-106.6020077
I 80,41.73631375,-106.6014598
I 80,41.7362912,-106.601119
I 80,41.73627505,-106.6008109
I 80,41.7362574,-106.6003027
I 80,41.73624895,-106.5998605
I 80,41.73624655,-106.5993694
I 80,41.7362508,-106.5989879
I 80,41.7362649,-106.5984638
I 80,41.7362977,-106.5978082
I 80,41.7363333,-106.5973184
I 80,41.7363634,-106.5969777
I 80,41.73640355,-106.596584
I 80,41.73645985,-106.5960985
I 80,41.7365558,-106.5954032
I 80,41.7367237,-106.5943561
I 80,41.73762865,-106.5890483
I 80,41.73888825,-106.5816
I 80,41.7402298,-106.5737056
I 80,41.74072215,-106.5707794
I 80,41.74106235,-106.5687924
I 80,41.74123725,-106.5678533
I 80,41.74131255,-106.567486
I 80,41.7414122,-106.5670353
I 80,41.7416674,-106.5659722
I 80,41.74250475,-106.5626037
I 80,41.7428897,-106.5610353
I 80,41.74604548,-106.5482787
I 80,41.74682314,-106.545139
I 80,41.7474148,-106.5427617
I 80,41.74794935,-106.5405864
I 80,41.74817225,-106.5396313
I 80,41.7483178,-106.5389268
I 80,41.7484088,-106.5384274
I 80,41.7484633,-106.5380935
I 80,41.7487875,-106.5359298
I 80,41.74955755,-106.5306885
I 80,41.74968865,-106.5298209
I 80,41.7497604,-106.5293872
I 80,41.74982355,-106.5290374
I 80,41.74991705,-106.5285644
I 80,41.7499916,-106.5282154
I 80,41.75007205,-106.527866
I 80,41.7502045,-106.5273259
I 80,41.7502847,-106.527022
I 80,41.75043035,-106.5265086
I 80,41.7505917,-106.5259842
I 80,41.75068785,-106.5256891
I 80,41.75086875,-106.5251652
I 80,41.7509849,-106.5248479
I 80,41.75109455,-106.524559
I 80,41.75126075,-106.5241431
I 80,41.7514598,-106.523673
I 80,41.7516354,-106.5232768
I 80,41.75194205,-106.5226149
I 80,41.753031,-106.5203433
I 80,41.75322735,-106.5199088
I 80,41.7533468,-106.5196232
I 80,41.7534579,-106.5193375
I 80,41.753542,-106.5191034
I 80,41.7536557,-106.5187552
I 80,41.7537365,-106.5184809
I 80,41.7538177,-106.5181773
I 80,41.7539209,-106.5177233
I 80,41.75399445,-106.5173215
I 80,41.7540487,-106.5169532
I 80,41.7540895,-106.516596
I 80,41.75411315,-106.5163096
I 80,41.75413125,-106.5159815
I 80,41.75413915,-106.5156973
I 80,41.7541398,-106.5153654
I 80,41.7541327,-106.515071
I 80,41.75411435,-106.5147328
I 80,41.75408875,-106.5144398
I 80,41.7540486,-106.5141027
I 80,41.75400435,-106.5138082
I 80,41.75394635,-106.5134828
I 80,41.75387945,-106.5131626
I 80,41.75379955,-106.5128352
I 80,41.75372805,-106.5125794
I 80,41.753631,-106.5122684
I 80,41.75353045,-106.5119759
I 80,41.75341845,-106.5116768
I 80,41.75325125,-106.5112721
I 80,41.75308485,-106.5109043
I 80,41.75294395,-106.5106127
I 80,41.75258,-106.5099085
I 80,41.7475448,-106.5004661
I 80,41.74673995,-106.498969
I 80,41.7464533,-106.4984636
I 80,41.7461537,-106.4979737
I 80,41.74584645,-106.4975109
I 80,41.7455234,-106.4970603
I 80,41.74526585,-106.4967233
I 80,41.7449446,-106.4963294
I 80,41.74462975,-106.4959686
I 80,41.7443025,-106.4956187
I 80,41.7439555,-106.4952722
I 80,41.7435837,-106.4949259
I 80,41.7432198,-106.4946127
I 80,41.7429997,-106.4944354
I 80,41.74276375,-106.4942552
I 80,41.74245125,-106.4940288
I 80,41.74214775,-106.4938223
I 80,41.7418765,-106.493649
I 80,41.7412902,-106.493301
I 80,41.73968655,-106.4923808
I 80,41.7394191,-106.4922191
I 80,41.7391056,-106.4920175
I 80,41.73878385,-106.4917933
I 80,41.7383766,-106.4914852
I 80,41.73799585,-106.4911706
I 80,41.7375784,-106.4907986
I 80,41.73719045,-106.4904246
I 80,41.737009,-106.4902383
I 80,41.7367315,-106.4899384
I 80,41.73635115,-106.4894963
I 80,41.73599605,-106.4890478
I 80,41.7358281,-106.488825
I 80,41.7355737,-106.4884726
I 80,41.73524595,-106.48799
I 80,41.7349295,-106.4874837
I 80,41.73472075,-106.4871242
I 80,41.73458265,-106.486874
I 80,41.7344308,-106.4865858
I 80,41.73427085,-106.4862675
I 80,41.73406625,-106.4858395
I 80,41.73393225,-106.4855435
I 80,41.73386072,-106.4853733
I 80,41.73311156,-106.4834748
I 80,41.73069065,-106.4770847
I 80,41.7300339,-106.4753402
I 80,41.7274719,-106.4685914
I 80,41.7259999,-106.4646966
I 80,41.72411015,-106.4597322
I 80,41.7238936,-106.4591634
I 80,41.7234919,-106.4580849
I 80,41.72265595,-106.4558775
I 80,41.72161245,-106.4531522
I 80,41.7211415,-106.4519657
I 80,41.7208006,-106.4511356
I 80,41.7205886,-106.4506322
I 80,41.72003985,-106.4493735
I 80,41.71953125,-106.4482454
I 80,41.71915355,-106.4474293
I 80,41.71857955,-106.4462339
I 80,41.71787895,-106.444832
I 80,41.71749095,-106.4440771
I 80,41.71707655,-106.4432949
I 80,41.71646555,-106.4421723
I 80,41.7160009,-106.4413421
I 80,41.7154288,-106.4403479
I 80,41.7149036,-106.4394641
I 80,41.71439145,-106.4386267
I 80,41.7139685,-106.4379474
I 80,41.71352075,-106.4372478
I 80,41.71289725,-106.4363024
I 80,41.711965,-106.434905
I 80,41.7101409,-106.4321889
I 80,41.70935685,-106.4310076
I 80,41.70895145,-106.4303799
I 80,41.7086581,-106.4298952
I 80,41.70839015,-106.4294108
I 80,41.7081177,-106.4288687
I 80,41.70788275,-106.4283618
I 80,41.70767175,-106.427876
I 80,41.70755165,-106.4275837
I 80,41.7074428,-106.4273056
I 80,41.7072594,-106.4268043
I 80,41.70715695,-106.4265047
I 80,41.7070557,-106.4261889
I 80,41.70691465,-106.425717
I 80,41.7068301,-106.4254154
I 80,41.7067375,-106.4250685
I 80,41.7066181,-106.4245832
I 80,41.7065339,-106.424206
I 80,41.7064716,-106.4239008
I 80,41.70641,-106.4235714
I 80,41.7063491,-106.4232128
I 80,41.70627965,-106.422743
I 80,41.7062325,-106.4223754
I 80,41.70617795,-106.4218647
I 80,41.7061444,-106.421492
I 80,41.70610885,-106.4209839
I 80,41.70608695,-106.4205836
I 80,41.70584265,-106.4145352
I 80,41.7056979,-106.4107588
I 80,41.7056412,-106.4093719
I 80,41.7056097,-106.4087696
I 80,41.70557265,-106.4082745
I 80,41.70553985,-106.407931
I 80,41.70550385,-106.407604
I 80,41.70542895,-106.4070293
I 80,41.70537075,-106.4066458
I 80,41.70530215,-106.4062511
I 80,41.70523645,-106.405917
I 80,41.70514275,-106.4054776
I 80,41.70500115,-106.4048754
I 80,41.7048363,-106.4042583
I 80,41.704663,-106.4036872
I 80,41.7044773,-106.4031338
I 80,41.7041779,-106.4022886
I 80,41.70360385,-106.4006996
I 80,41.70167575,-106.3953255
I 80,41.70081135,-106.3929342
I 80,41.700628,-106.3924459
I 80,41.70050665,-106.3921382
I 80,41.70035045,-106.3917638
I 80,41.70020895,-106.3914434
I 80,41.70009475,-106.3911986
I 80,41.69985385,-106.3907158
I 80,41.6996794,-106.3903848
I 80,41.69948805,-106.390039
I 80,41.6992417,-106.3896213
I 80,41.69898055,-106.3892052
I 80,41.69880955,-106.3889472
I 80,41.69852095,-106.3885347
I 80,41.6982389,-106.3881593
I 80,41.6980227,-106.3878861
I 80,41.6977593,-106.3875693
I 80,41.69749155,-106.3872648
I 80,41.69727865,-106.3870353
I 80,41.69693155,-106.3866855
I 80,41.6965769,-106.3863525
I 80,41.69636185,-106.3861603
I 80,41.69606125,-106.3859041
I 80,41.6957825,-106.3856822
I 80,41.69549315,-106.3854653
I 80,41.69513455,-106.3852158
I 80,41.6947478,-106.3849677
I 80,41.6943559,-106.3847331
I 80,41.69316766,-106.3840478
I 80,41.68900625,-106.3816477
I 80,41.68821535,-106.3811711
I 80,41.6872585,-106.3805697
I 80,41.68676495,-106.3802509
I 80,41.68633305,-106.379964
I 80,41.68566825,-106.3795139
I 80,41.68518275,-106.3791759
I 80,41.68431675,-106.3785535
I 80,41.6821503,-106.3769671
I 80,41.68170535,-106.3766522
I 80,41.6814214,-106.3764643
I 80,41.68108855,-106.3762587
I 80,41.6807989,-106.3760891
I 80,41.68042415,-106.3758816
I 80,41.68020785,-106.3757681
I 80,41.6798549,-106.3755941
I 80,41.67940935,-106.3753941
I 80,41.67890725,-106.3751944
I 80,41.678391,-106.3750106
I 80,41.6781116,-106.3749222
I 80,41.67780745,-106.3748339
I 80,41.67692365,-106.3746013
I 80,41.6764861,-106.374474
I 80,41.67606015,-106.3743588
I 80,41.6749467,-106.3740765
I 80,41.67475845,-106.3740223
I 80,41.6745368,-106.3739493
I 80,41.6740772,-106.3737714
I 80,41.6737018,-106.37361
I 80,41.67351225,-106.3735216
I 80,41.67308315,-106.3733046
I 80,41.672683,-106.3730805
I 80,41.6722174,-106.372792
I 80,41.67178105,-106.3724943
I 80,41.6715073,-106.3722924
I 80,41.6712878,-106.3721223
I 80,41.67105555,-106.371932
I 80,41.6708394,-106.371746
I 80,41.67060885,-106.3715376
I 80,41.67037015,-106.3713109
I 80,41.66994905,-106.3708851
I 80,41.66975335,-106.3706739
I 80,41.6695093,-106.3703978
I 80,41.66929295,-106.3701424
I 80,41.6691229,-106.3699323
I 80,41.66892,-106.3696703
I 80,41.66861265,-106.3692501
I 80,41.6683388,-106.3688495
I 80,41.6681504,-106.3685589
I 80,41.66787515,-106.3681098
I 80,41.66761255,-106.3676503
I 80,41.66742255,-106.3672957
I 80,41.66720775,-106.3668723
I 80,41.6651357,-106.3625985
I 80,41.6630591,-106.3582941
I 80,41.66130455,-106.3546734
I 80,41.65606885,-106.3438425
I 80,41.65506175,-106.3417714
I 80,41.65388355,-106.3393287
I 80,41.6477474,-106.3266561
I 80,41.6468121,-106.3247154
I 80,41.64578185,-106.3225958
I 80,41.6454246,-106.3218402
I 80,41.6452504,-106.3214556
I 80,41.64509165,-106.3210912
I 80,41.64484405,-106.3204831
I 80,41.64458455,-106.3197869
I 80,41.6444453,-106.3193829
I 80,41.6443186,-106.3189949
I 80,41.64418215,-106.3185543
I 80,41.64409315,-106.3182494
I 80,41.64399,-106.3178777
I 80,41.6438835,-106.3174682
I 80,41.643796,-106.3171072
I 80,41.64372065,-106.3167724
I 80,41.64355185,-106.3159468
I 80,41.64339525,-106.3150833
I 80,41.64053485,-106.2983043
I 80,41.6401909,-106.2963337
I 80,41.6401165,-106.2959467
I 80,41.6400202,-106.2954965
I 80,41.6399423,-106.2951657
I 80,41.639845,-106.2947841
I 80,41.6397125,-106.2943063
I 80,41.6396218,-106.2940038
I 80,41.6394673,-106.2935259
I 80,41.63935635,-106.2932051
I 80,41.63917135,-106.2927029
I 80,41.6390452,-106.2923833
I 80,41.6388418,-106.2918989
I 80,41.6386219,-106.2914143
I 80,41.6384872,-106.2911367
I 80,41.63823415,-106.2906467
I 80,41.63801395,-106.2902475
I 80,41.63782275,-106.2899195
I 80,41.637591,-106.2895396
I 80,41.63718675,-106.2888996
I 80,41.63658869,-106.2879623
I 80,41.63646191,-106.2877636
I 80,41.634107,-106.2840732
I 80,41.63095945,-106.2791407
I 80,41.6306737,-106.2786725
I 80,41.63038425,-106.2781673
I 80,41.63003115,-106.2775086
I 80,41.6297868,-106.2770162
I 80,41.6295329,-106.2764684
I 80,41.6292694,-106.2758611
I 80,41.6290444,-106.2753029
I 80,41.62882525,-106.274715
I 80,41.6286485,-106.2742022
I 80,41.6284012,-106.273419
I 80,41.62823715,-106.2728428
I 80,41.6280938,-106.2722865
I 80,41.62795125,-106.2716825
I 80,41.62777815,-106.2708588
I 80,41.624872,-106.2559789
I 80,41.62459135,-106.2545221
I 80,41.62366595,-106.2497992
I 80,41.6232698,-106.2478069
I 80,41.62315345,-106.2472831
I 80,41.62303055,-106.2467844
I 80,41.6228857,-106.2462533
I 80,41.6227387,-106.2457576
I 80,41.62255425,-106.2451845
I 80,41.6224383,-106.2448479
I 80,41.6222637,-106.2443714
I 80,41.62208295,-106.2439152
I 80,41.6218631,-106.2433919
I 80,41.6216713,-106.2429637
I 80,41.6215048,-106.2426125
I 80,41.62128415,-106.2421727
I 80,41.62103,-106.2416974
I 80,41.6207837,-106.2412652
I 80,41.6205121,-106.2408144
I 80,41.62028305,-106.2404551
I 80,41.6200754,-106.2401458
I 80,41.61978525,-106.2397359
I 80,41.61948405,-106.2393353
I 80,41.61918165,-106.2389555
I 80,41.61892715,-106.2386502
I 80,41.6186053,-106.238286
I 80,41.61836885,-106.2380319
I 80,41.6180455,-106.2377017
I 80,41.61769405,-106.2373627
I 80,41.61743585,-106.23713
I 80,41.6170345,-106.2367869
I 80,41.6164514,-106.2363044
