ROUTE,DIRECTION,LATITUDE,LONGITUDE
I 80,Eastbound,41.2354683,-105.4370861,8648
I 80,Eastbound,41.2352804,-105.437049,8651
I 80,Eastbound,41.2350595,-105.4370084,8652
I 80,Eastbound,41.2348409,-105.436974,8654
I 80,Eastbound,41.2346008,-105.4369424,8656
I 80,Eastbound,41.2343817,-105.436919,8658
I 80,Eastbound,41.2341611,-105.4369036,8659
I 80,Eastbound,41.233919,-105.4368971,8662
I 80,Eastbound,41.2337909,-105.4368997,8661
I 80,Eastbound,41.2336695,-105.4369021,8660
I 80,Eastbound,41.233426,-105.436919,8657
I 80,Eastbound,41.2331872,-105.4369549,8655
I 80,Eastbound,41.2329648,-105.4370004,8653
I 80,Eastbound,41.2327493,-105.437054,8650
I 80,Eastbound,41.2325135,-105.4371241,8647
I 80,Eastbound,41.2322798,-105.4372056,8646
I 80,Eastbound,41.2320489,-105.4372981,8643
I 80,Eastbound,41.2318351,-105.4373943,8642
I 80,Eastbound,41.2316296,-105.4374954,8639
I 80,Eastbound,41.2314057,-105.4376131,8636
I 80,Eastbound,41.2311762,-105.4377402,8633
I 80,Eastbound,41.2305513,-105.4381003,8625
I 80,Eastbound,41.2301222,-105.4383421,8611
I 80,Eastbound,41.2298927,-105.4384657,8603
I 80,Eastbound,41.2296947,-105.4385662,8596
I 80,Eastbound,41.2294619,-105.438676,8590
I 80,Eastbound,41.2292529,-105.4387625,8588
I 80,Eastbound,41.2291985,-105.4387826,8586
I 80,Eastbound,41.2290142,-105.4388478,8583
I 80,Eastbound,41.2287733,-105.4389204,8581
I 80,Eastbound,41.2285584,-105.4389752,8577
I 80,Eastbound,41.2283147,-105.4390252,8574
I 80,Eastbound,41.2281052,-105.4390577,8571
I 80,Eastbound,41.2278815,-105.4390808,8569
I 80,Eastbound,41.2276431,-105.4390947,8567
I 80,Eastbound,41.2273911,-105.4390975,8566
I 80,Eastbound,41.2271753,-105.4390892,8568
I 80,Eastbound,41.2269315,-105.4390665,8570
I 80,Eastbound,41.2267173,-105.4390381,8573
I 80,Eastbound,41.2264689,-105.4389951,8576
I 80,Eastbound,41.2262571,-105.4389525,8578
I 80,Eastbound,41.2260387,-105.4389038,8582
I 80,Eastbound,41.2249133,-105.4386292,8593
I 80,Eastbound,41.2246741,-105.4385723,8595
I 80,Eastbound,41.2244277,-105.4385171,8598
I 80,Eastbound,41.2242441,-105.438479,8601
I 80,Eastbound,41.2240244,-105.4384363,8605
I 80,Eastbound,41.2237827,-105.4383924,8607
I 80,Eastbound,41.2235685,-105.4383602,8610
I 80,Eastbound,41.2233243,-105.4383309,8613
I 80,Eastbound,41.2231008,-105.4383109,8615
I 80,Eastbound,41.2228624,-105.4382981,8618
I 80,Eastbound,41.2226377,-105.4382938,8619
I 80,Eastbound,41.2223985,-105.4382985,8617
I 80,Eastbound,41.222153,-105.4383146,8614
I 80,Eastbound,41.2219361,-105.438336,8612
I 80,Eastbound,41.2216914,-105.4383678,8609
I 80,Eastbound,41.2214753,-105.4384034,8606
I 80,Eastbound,41.2212255,-105.4384558,8604
I 80,Eastbound,41.2210129,-105.4385076,8599
I 80,Eastbound,41.2208081,-105.4385642,8597
I 80,Eastbound,41.2205634,-105.4386393,8592
I 80,Eastbound,41.2201655,-105.4387705,8587
I 80,Eastbound,41.2194553,-105.4390116,8575
I 80,Eastbound,41.2181391,-105.4394513,8561
I 80,Eastbound,41.2172413,-105.4397561,8559
I 80,Eastbound,41.2166378,-105.4399577,8557
I 80,Eastbound,41.2161057,-105.440139,8554
I 80,Eastbound,41.2154452,-105.4403586,8553
I 80,Eastbound,41.2148603,-105.4405595,8551
I 80,Eastbound,41.2140987,-105.4408139,8549
I 80,Eastbound,41.2132041,-105.4411196,8545
I 80,Eastbound,41.2129373,-105.4412057,8543
I 80,Eastbound,41.2127473,-105.4412646,8541
I 80,Eastbound,41.2125144,-105.4413335,8540
I 80,Eastbound,41.2123021,-105.4413925,8536
I 80,Eastbound,41.2120815,-105.4414465,8533
I 80,Eastbound,41.2118451,-105.4414947,8531
I 80,Eastbound,41.2116514,-105.4415256,8529
I 80,Eastbound,41.2115943,-105.4415338,8528
I 80,Eastbound,41.2113845,-105.4415557,8526
I 80,Eastbound,41.2111394,-105.441569,8524
I 80,Eastbound,41.2109221,-105.4415702,8523
I 80,Eastbound,41.2106769,-105.4415588,8525
I 80,Eastbound,41.2104605,-105.4415366,8527
I 80,Eastbound,41.2102101,-105.4414985,8530
I 80,Eastbound,41.2100024,-105.4414576,8532
I 80,Eastbound,41.2098107,-105.4414112,8534
I 80,Eastbound,41.209761,-105.4413987,8535
I 80,Eastbound,41.2095423,-105.4413356,8539
I 80,Eastbound,41.2093116,-105.4412569,8542
I 80,Eastbound,41.209097,-105.441173,8544
I 80,Eastbound,41.2088715,-105.4410723,8546
I 80,Eastbound,41.2086618,-105.4409683,8547
I 80,Eastbound,41.2084411,-105.4408485,8548
I 80,Eastbound,41.2082364,-105.4407279,8550
I 80,Eastbound,41.2071791,-105.4400665,8555
I 80,Eastbound,41.2063671,-105.4395466,8560
I 80,Eastbound,41.2061456,-105.4394007,8562
I 80,Eastbound,41.2059764,-105.4392832,8563
I 80,Eastbound,41.2057344,-105.4391067,8565
I 80,Eastbound,41.2055263,-105.4389471,8579
I 80,Eastbound,41.2053389,-105.4387974,8585
I 80,Eastbound,41.2051545,-105.4386438,8591
I 80,Eastbound,41.2049474,-105.4384657,8602
I 80,Eastbound,41.2047657,-105.4383058,8616
I 80,Eastbound,41.2046547,-105.4382054,8621
I 80,Eastbound,41.2041855,-105.4377745,8631
I 80,Eastbound,41.203601,-105.4372245,8645
I 80,Eastbound,41.2020931,-105.435824,8663
I 80,Eastbound,41.2005266,-105.4343619,8664
I 80,Eastbound,41.1996133,-105.4335145
I 80,Eastbound,41.1992326,-105.4331591
I 80,Eastbound,41.1986726,-105.432641
I 80,Eastbound,41.1979166,-105.4319347
I 80,Eastbound,41.1970843,-105.431162
I 80,Eastbound,41.1965296,-105.4306424
I 80,Eastbound,41.1960233,-105.4301716
I 80,Eastbound,41.1954374,-105.4296235
I 80,Eastbound,41.1948123,-105.4290432
I 80,Eastbound,41.194146,-105.4284197
I 80,Eastbound,41.193185,-105.4275281
I 80,Eastbound,41.1925199,-105.4269082
I 80,Eastbound,41.1924953,-105.4268836
I 80,Eastbound,41.19232815,-105.4267283
I 80,Eastbound,41.1915628,-105.426017
I 80,Eastbound,41.1909979,-105.4254898
I 80,Eastbound,41.1906683,-105.4251895
I 80,Eastbound,41.190463,-105.4250059
I 80,Eastbound,41.1902852,-105.4248535
I 80,Eastbound,41.190092,-105.4246974
I 80,Eastbound,41.1899076,-105.4245564
I 80,Eastbound,41.1897149,-105.4244144
I 80,Eastbound,41.1895454,-105.4242938
I 80,Eastbound,41.1893043,-105.4241294
I 80,Eastbound,41.1891117,-105.4240046
I 80,Eastbound,41.188937,-105.4238955
I 80,Eastbound,41.1887151,-105.4237629
I 80,Eastbound,41.1884912,-105.4236366
I 80,Eastbound,41.1883124,-105.4235403
I 80,Eastbound,41.1881127,-105.4234377
I 80,Eastbound,41.1878785,-105.423324
I 80,Eastbound,41.1876764,-105.4232317
I 80,Eastbound,41.1874932,-105.4231532
I 80,Eastbound,41.1872605,-105.4230602
I 80,Eastbound,41.1870468,-105.4229809
I 80,Eastbound,41.1867832,-105.4228908
I 80,Eastbound,41.186623,-105.4228398
I 80,Eastbound,41.1864067,-105.4227765
I 80,Eastbound,41.1861695,-105.4227123
I 80,Eastbound,41.1859527,-105.422658
I 80,Eastbound,41.1857084,-105.422601
I 80,Eastbound,41.1851191,-105.4224688
I 80,Eastbound,41.1838028,-105.4221791
I 80,Eastbound,41.1835818,-105.4221285
I 80,Eastbound,41.1830487,-105.4220026
I 80,Eastbound,41.1827296,-105.4219239
I 80,Eastbound,41.1825108,-105.4218643
I 80,Eastbound,41.1823,-105.421802
I 80,Eastbound,41.1820896,-105.4217342
I 80,Eastbound,41.1818733,-105.4216594
I 80,Eastbound,41.1816647,-105.4215849
I 80,Eastbound,41.1814831,-105.4215171
I 80,Eastbound,41.1812965,-105.4214437
I 80,Eastbound,41.1810409,-105.4213384
I 80,Eastbound,41.1808552,-105.4212576
I 80,Eastbound,41.1806275,-105.4211543
I 80,Eastbound,41.1804258,-105.4210582
I 80,Eastbound,41.1802203,-105.4209555
I 80,Eastbound,41.1800373,-105.4208616
I 80,Eastbound,41.1798346,-105.420754
I 80,Eastbound,41.1795868,-105.420615
I 80,Eastbound,41.1794333,-105.4205259
I 80,Eastbound,41.1792212,-105.4203991
I 80,Eastbound,41.1790144,-105.4202699
I 80,Eastbound,41.1788314,-105.4201505
I 80,Eastbound,41.1786758,-105.4200453
I 80,Eastbound,41.1784342,-105.4198775
I 80,Eastbound,41.1780512,-105.4196058
I 80,Eastbound,41.1768586,-105.4187442
I 80,Eastbound,41.1751872,-105.4175329
I 80,Eastbound,41.1736522,-105.4164278
I 80,Eastbound,41.1730754,-105.4160155
I 80,Eastbound,41.1724822,-105.4155818
I 80,Eastbound,41.1703733,-105.4140653
I 80,Eastbound,41.1697784,-105.4136286
I 80,Eastbound,41.1696094,-105.4135062
I 80,Eastbound,41.16901,-105.413076
I 80,Eastbound,41.168408,-105.4126472
I 80,Eastbound,41.1680514,-105.4123902
I 80,Eastbound,41.1665217,-105.4112793
I 80,Eastbound,41.1659467,-105.4108635
I 80,Eastbound,41.1651835,-105.4103147
I 80,Eastbound,41.163993,-105.4094525
I 80,Eastbound,41.1636394,-105.4091902
I 80,Eastbound,41.1632952,-105.4089269
I 80,Eastbound,41.1630484,-105.4087335
I 80,Eastbound,41.1626755,-105.4084348
I 80,Eastbound,41.1624633,-105.40826
I 80,Eastbound,41.1620965,-105.4079493
I 80,Eastbound,41.16194147,-105.4078145
I 80,Eastbound,41.1617315,-105.407632
I 80,Eastbound,41.1615527,-105.4074739
I 80,Eastbound,41.1613217,-105.4072658
I 80,Eastbound,41.1613217,-105.4072658
I 80,Eastbound,41.161011,-105.4069791
I 80,Eastbound,41.1608312,-105.4068096
I 80,Eastbound,41.1606584,-105.4066445
I 80,Eastbound,41.1604585,-105.4064503
I 80,Eastbound,41.1602878,-105.4062824
I 80,Eastbound,41.1600462,-105.4060408
I 80,Eastbound,41.1597899,-105.4057789
I 80,Eastbound,41.1596135,-105.405595
I 80,Eastbound,41.15949825,-105.4054717
I 80,Eastbound,41.159253,-105.4052094
I 80,Eastbound,41.1589402,-105.4048667
I 80,Eastbound,41.1587522,-105.4046571
I 80,Eastbound,41.1584047,-105.404261
I 80,Eastbound,41.1582359,-105.4040662
I 80,Eastbound,41.1580003,-105.4037898
I 80,Eastbound,41.15791125,-105.4036902
I 80,Eastbound,41.15770324,-105.4034349
I 80,Eastbound,41.15770324,-105.4034349
I 80,Eastbound,41.1574509,-105.4031261
I 80,Eastbound,41.1573126,-105.4029511
I 80,Eastbound,41.1571507,-105.4027409
I 80,Eastbound,41.1569401,-105.4024603
I 80,Eastbound,41.1565209,-105.4018934
I 80,Eastbound,41.1562431,-105.4015095
I 80,Eastbound,41.156,-105.4011643
I 80,Eastbound,41.15586084,-105.4009629
I 80,Eastbound,41.1557442,-105.400794
I 80,Eastbound,41.1554683,-105.4003852
I 80,Eastbound,41.1551841,-105.3999506
I 80,Eastbound,41.1548807,-105.3994767
I 80,Eastbound,41.1547084,-105.3992019
I 80,Eastbound,41.1544854,-105.3988373
I 80,Eastbound,41.1543491,-105.3986095
I 80,Eastbound,41.1541964,-105.3983501
I 80,Eastbound,41.1539685,-105.3979548
I 80,Eastbound,41.1538069,-105.3976687
I 80,Eastbound,41.1536765,-105.3974332
I 80,Eastbound,41.1535328,-105.3971695
I 80,Eastbound,41.1535328,-105.3971695
I 80,Eastbound,41.1534103,-105.3969416
I 80,Eastbound,41.1531825,-105.3965121
I 80,Eastbound,41.1527826,-105.3957509
I 80,Eastbound,41.15158593,-105.3934339
I 80,Eastbound,41.151169,-105.3926266
I 80,Eastbound,41.1506566,-105.3916455
I 80,Eastbound,41.1500518,-105.3904704
I 80,Eastbound,41.1494378,-105.3892908
I 80,Eastbound,41.1490655,-105.388571
I 80,Eastbound,41.1483449,-105.3871732
I 80,Eastbound,41.1481167,-105.3867263
I 80,Eastbound,41.1478916,-105.3862775
I 80,Eastbound,41.1477385,-105.3859673
I 80,Eastbound,41.1476105,-105.3857002
I 80,Eastbound,41.1475087,-105.385479
I 80,Eastbound,41.147388,-105.3852056
I 80,Eastbound,41.1472403,-105.3848564
I 80,Eastbound,41.1470718,-105.3844458
I 80,Eastbound,41.1469733,-105.3841966
I 80,Eastbound,41.1468706,-105.3839284
I 80,Eastbound,41.1467735,-105.3836664
I 80,Eastbound,41.146682,-105.3834105
I 80,Eastbound,41.1465901,-105.3831436
I 80,Eastbound,41.1465064,-105.3828917
I 80,Eastbound,41.1464084,-105.3825873
I 80,Eastbound,41.1463265,-105.3823247
I 80,Eastbound,41.1462444,-105.3820518
I 80,Eastbound,41.1461083,-105.3815829
I 80,Eastbound,41.1454569,-105.37932
I 80,Eastbound,41.144628,-105.3764613
I 80,Eastbound,41.1433401,-105.3720058
I 80,Eastbound,41.1429327,-105.370603
I 80,Eastbound,41.1419967,-105.3673599
I 80,Eastbound,41.1416622,-105.3662097
I 80,Eastbound,41.1411854,-105.3645521
I 80,Eastbound,41.1407151,-105.3629353
I 80,Eastbound,41.1404123,-105.3618851
I 80,Eastbound,41.1400882,-105.3607797
I 80,Eastbound,41.1395567,-105.3589392
I 80,Eastbound,41.1394068,-105.3584329
I 80,Eastbound,41.1393133,-105.3581285
I 80,Eastbound,41.1392197,-105.3578343
I 80,Eastbound,41.1391318,-105.3575675
I 80,Eastbound,41.1390406,-105.3573029
I 80,Eastbound,41.1389463,-105.3570405
I 80,Eastbound,41.1388527,-105.3567884
I 80,Eastbound,41.1387665,-105.3565628
I 80,Eastbound,41.1386381,-105.3562397
I 80,Eastbound,41.1385466,-105.3560182
I 80,Eastbound,41.138467,-105.3558309
I 80,Eastbound,41.1383151,-105.3554833
I 80,Eastbound,41.1382169,-105.3552675
I 80,Eastbound,41.1381051,-105.35503
I 80,Eastbound,41.1379527,-105.3547163
I 80,Eastbound,41.1378634,-105.3545374
I 80,Eastbound,41.1377408,-105.3542991
I 80,Eastbound,41.1376155,-105.3540628
I 80,Eastbound,41.1374883,-105.353829
I 80,Eastbound,41.1373582,-105.3535971
I 80,Eastbound,41.1372295,-105.3533757
I 80,Eastbound,41.1370721,-105.3531126
I 80,Eastbound,41.1368137,-105.3526938
I 80,Eastbound,41.1362563,-105.3518099
I 80,Eastbound,41.13564,-105.3508433
I 80,Eastbound,41.13564,-105.3508433
I 80,Eastbound,41.1348005,-105.3495154
I 80,Eastbound,41.1344721,-105.3490009
I 80,Eastbound,41.133878,-105.3480612
I 80,Eastbound,41.1325045,-105.3458995
I 80,Eastbound,41.1318487,-105.3448638
I 80,Eastbound,41.1298625,-105.3417359
I 80,Eastbound,41.1293031,-105.3408474
I 80,Eastbound,41.1291651,-105.3406236
I 80,Eastbound,41.129029,-105.3403979
I 80,Eastbound,41.129029,-105.3403979
I 80,Eastbound,41.1288807,-105.3401468
I 80,Eastbound,41.1287649,-105.3399452
I 80,Eastbound,41.1286338,-105.3397115
I 80,Eastbound,41.1284927,-105.339452
I 80,Eastbound,41.1283671,-105.3392124
I 80,Eastbound,41.1282446,-105.3389701
I 80,Eastbound,41.1281252,-105.3387254
I 80,Eastbound,41.1280085,-105.3384788
I 80,Eastbound,41.1278979,-105.3382383
I 80,Eastbound,41.1277859,-105.3379879
I 80,Eastbound,41.1276765,-105.3377358
I 80,Eastbound,41.1275694,-105.3374814
I 80,Eastbound,41.1274554,-105.3372004
I 80,Eastbound,41.1273541,-105.3369425
I 80,Eastbound,41.1272674,-105.3367167
I 80,Eastbound,41.1271707,-105.3364561
I 80,Eastbound,41.1270764,-105.3361923
I 80,Eastbound,41.1269767,-105.3359009
I 80,Eastbound,41.1268895,-105.3356328
I 80,Eastbound,41.1268082,-105.3353721
I 80,Eastbound,41.1267275,-105.335102
I 80,Eastbound,41.12665,-105.3348318
I 80,Eastbound,41.1265747,-105.3345615
I 80,Eastbound,41.1265088,-105.3343184
I 80,Eastbound,41.1264309,-105.3340206
I 80,Eastbound,41.1263614,-105.3337399
I 80,Eastbound,41.1262976,-105.3334668
I 80,Eastbound,41.1262352,-105.3331837
I 80,Eastbound,41.1261797,-105.3329162
I 80,Eastbound,41.1261107,-105.3325581
I 80,Eastbound,41.1260414,-105.3321737
I 80,Eastbound,41.1259835,-105.3318273
I 80,Eastbound,41.125934,-105.3315092
I 80,Eastbound,41.125897,-105.3312557
I 80,Eastbound,41.1258555,-105.3309448
I 80,Eastbound,41.1258243,-105.3306896
I 80,Eastbound,41.1257923,-105.330405
I 80,Eastbound,41.1257635,-105.3301201
I 80,Eastbound,41.125738,-105.3298333
I 80,Eastbound,41.1257163,-105.3295548
I 80,Eastbound,41.1256943,-105.3292279
I 80,Eastbound,41.1256789,-105.3289667
I 80,Eastbound,41.1256645,-105.3286845
I 80,Eastbound,41.1256527,-105.3283923
I 80,Eastbound,41.1256434,-105.3280802
I 80,Eastbound,41.1256375,-105.3277864
I 80,Eastbound,41.1256028,-105.32572
I 80,Eastbound,41.1255491,-105.3222658
I 80,Eastbound,41.1254965,-105.319019
I 80,Eastbound,41.1254285,-105.3150153
I 80,Eastbound,41.12538767,-105.3122738
I 80,Eastbound,41.1253867,-105.3122083
I 80,Eastbound,41.1253687,-105.3110926
I 80,Eastbound,41.1253687,-105.3110926
I 80,Eastbound,41.125361,-105.3106601
I 80,Eastbound,41.1253534,-105.3103306
I 80,Eastbound,41.1253447,-105.3100485
I 80,Eastbound,41.1253328,-105.3097575
I 80,Eastbound,41.1253178,-105.3094766
I 80,Eastbound,41.1252978,-105.3091778
I 80,Eastbound,41.1252751,-105.3088891
I 80,Eastbound,41.1252571,-105.3086848
I 80,Eastbound,41.1252217,-105.3083144
I 80,Eastbound,41.1251927,-105.3080372
I 80,Eastbound,41.1251605,-105.3077514
I 80,Eastbound,41.1251267,-105.307466
I 80,Eastbound,41.12511439,-105.3073657
I 80,Eastbound,41.12484314,-105.3051554
I 80,Eastbound,41.12484314,-105.3051554
I 80,Eastbound,41.1247065,-105.3040491
I 80,Eastbound,41.12457836,-105.3030374
I 80,Eastbound,41.1245581,-105.3028774
I 80,Eastbound,41.1244155,-105.3017062
I 80,Eastbound,41.1242736,-105.3006049
I 80,Eastbound,41.1240215,-105.2985735
I 80,Eastbound,41.1240215,-105.2985735
I 80,Eastbound,41.1239501,-105.2980079
I 80,Eastbound,41.1239113,-105.2977208
I 80,Eastbound,41.1238715,-105.2974437
I 80,Eastbound,41.123828,-105.2971579
I 80,Eastbound,41.1237829,-105.2968727
I 80,Eastbound,41.1237358,-105.2965883
I 80,Eastbound,41.1236864,-105.2963048
I 80,Eastbound,41.1236365,-105.2960312
I 80,Eastbound,41.1235824,-105.2957494
I 80,Eastbound,41.1235197,-105.2954408
I 80,Eastbound,41.123466,-105.2951887
I 80,Eastbound,41.1234041,-105.2949089
I 80,Eastbound,41.1233422,-105.2946386
I 80,Eastbound,41.1232757,-105.2943601
I 80,Eastbound,41.1231997,-105.2940559
I 80,Eastbound,41.1231286,-105.2937793
I 80,Eastbound,41.123058,-105.2935126
I 80,Eastbound,41.1229833,-105.2932381
I 80,Eastbound,41.1228988,-105.2929388
I 80,Eastbound,41.1228292,-105.2927025
I 80,Eastbound,41.1227442,-105.2924241
I 80,Eastbound,41.1226628,-105.2921643
I 80,Eastbound,41.1225771,-105.2918966
I 80,Eastbound,41.1224929,-105.2916385
I 80,Eastbound,41.122401,-105.2913648
I 80,Eastbound,41.1222999,-105.2910755
I 80,Eastbound,41.1222056,-105.2908134
I 80,Eastbound,41.1221124,-105.2905607
I 80,Eastbound,41.1220108,-105.2902937
I 80,Eastbound,41.1218479,-105.2898791
I 80,Eastbound,41.1217207,-105.2895664
I 80,Eastbound,41.1216005,-105.2892805
I 80,Eastbound,41.1214915,-105.289029
I 80,Eastbound,41.1213691,-105.2887537
I 80,Eastbound,41.1211541,-105.2882823
I 80,Eastbound,41.1210425,-105.2880442
I 80,Eastbound,41.1209213,-105.2877923
I 80,Eastbound,41.1208062,-105.2875577
I 80,Eastbound,41.1206861,-105.2873164
I 80,Eastbound,41.1205643,-105.2870769
I 80,Eastbound,41.1203135,-105.2865922
I 80,Eastbound,41.1199394,-105.2858592
I 80,Eastbound,41.1192772,-105.2845697
I 80,Eastbound,41.1187172,-105.2834709
I 80,Eastbound,41.1177335,-105.2815521
I 80,Eastbound,41.11656936,-105.279274
I 80,Eastbound,41.11656936,-105.279274
I 80,Eastbound,41.1156131,-105.2774231
I 80,Eastbound,41.1148639,-105.2759644
I 80,Eastbound,41.1141416,-105.2745539
I 80,Eastbound,41.1139182,-105.2741137
I 80,Eastbound,41.1137945,-105.2738663
I 80,Eastbound,41.1136911,-105.2736566
I 80,Eastbound,41.1135744,-105.2734143
I 80,Eastbound,41.1134444,-105.2731359
I 80,Eastbound,41.1133327,-105.272888
I 80,Eastbound,41.113223,-105.2726375
I 80,Eastbound,41.113119,-105.2723931
I 80,Eastbound,41.1130243,-105.2721644
I 80,Eastbound,41.1128844,-105.271817
I 80,Eastbound,41.1128094,-105.271626
I 80,Eastbound,41.1127234,-105.2714002
I 80,Eastbound,41.1126179,-105.2711139
I 80,Eastbound,41.1125344,-105.2708768
I 80,Eastbound,41.1124362,-105.2705846
I 80,Eastbound,41.1123511,-105.2703165
I 80,Eastbound,41.1122696,-105.2700464
I 80,Eastbound,41.1119879,-105.2690947
I 80,Eastbound,41.1116229,-105.2678685
I 80,Eastbound,41.111318,-105.2668275
I 80,Eastbound,41.1105062,-105.264072
I 80,Eastbound,41.1101043,-105.2626891
I 80,Eastbound,41.1097157,-105.2613756
I 80,Eastbound,41.1089798,-105.2588614
I 80,Eastbound,41.1083662,-105.2567765
I 80,Eastbound,41.1078877,-105.2551573
I 80,Eastbound,41.1077994,-105.2548543
I 80,Eastbound,41.1075007,-105.2538127
I 80,Eastbound,41.1072664,-105.2530034
I 80,Eastbound,41.1071041,-105.2524348
I 80,Eastbound,41.106942,-105.2518554
I 80,Eastbound,41.1065808,-105.2505393
I 80,Eastbound,41.106428,-105.2499609
I 80,Eastbound,41.1062229,-105.2491685
I 80,Eastbound,41.1060869,-105.2486257
I 80,Eastbound,41.1058771,-105.2477757
I 80,Eastbound,41.1058073,-105.2474889
I 80,Eastbound,41.1057442,-105.2472224
I 80,Eastbound,41.1056804,-105.2469451
I 80,Eastbound,41.1055561,-105.2463901
I 80,Eastbound,41.105496,-105.2461115
I 80,Eastbound,41.1054404,-105.2458418
I 80,Eastbound,41.1053836,-105.245551
I 80,Eastbound,41.1052885,-105.2450321
I 80,Eastbound,41.1052287,-105.2446845
I 80,Eastbound,41.1051835,-105.2443995
I 80,Eastbound,41.1050616,-105.2435765
I 80,Eastbound,41.1050239,-105.2433017
I 80,Eastbound,41.1049878,-105.2430174
I 80,Eastbound,41.1049504,-105.2426956
I 80,Eastbound,41.1048851,-105.2420873
I 80,Eastbound,41.1048359,-105.2415879
I 80,Eastbound,41.1048078,-105.2412634
I 80,Eastbound,41.1047703,-105.2407616
I 80,Eastbound,41.1047466,-105.2403993
I 80,Eastbound,41.1047308,-105.2401109
I 80,Eastbound,41.1047071,-105.239574
I 80,Eastbound,41.104686,-105.2389635
I 80,Eastbound,41.104679,-105.2386774
I 80,Eastbound,41.1046747,-105.2383826
I 80,Eastbound,41.1046674,-105.2375604
I 80,Eastbound,41.1046662,-105.2369772
I 80,Eastbound,41.104659,-105.2358306
I 80,Eastbound,41.1046576,-105.2352573
I 80,Eastbound,41.1046582,-105.2348876
I 80,Eastbound,41.1046582,-105.2348876
I 80,Eastbound,41.1046602,-105.2337768
I 80,Eastbound,41.10466573,-105.2327659
I 80,Eastbound,41.1046683,-105.2322968
I 80,Eastbound,41.10466827,-105.2321408
I 80,Eastbound,41.10466823,-105.2319516
I 80,Eastbound,41.1046682,-105.231832
I 80,Eastbound,41.10466336,-105.2304298
I 80,Eastbound,41.10466336,-105.2304298
I 80,Eastbound,41.1046601,-105.2297365
I 80,Eastbound,41.1046544,-105.2291576
I 80,Eastbound,41.1046479,-105.2288334
I 80,Eastbound,41.1046388,-105.2285469
I 80,Eastbound,41.10463605,-105.2284821
I 80,Eastbound,41.1046267,-105.2282621
I 80,Eastbound,41.10461538,-105.2280466
I 80,Eastbound,41.1046112,-105.2279671
I 80,Eastbound,41.1045933,-105.2276909
I 80,Eastbound,41.1045685,-105.2273577
I 80,Eastbound,41.1045446,-105.2270765
I 80,Eastbound,41.1045278,-105.2268975
I 80,Eastbound,41.1044881,-105.226502
I 80,Eastbound,41.1044516,-105.2261826
I 80,Eastbound,41.1044214,-105.225939
I 80,Eastbound,41.1043821,-105.2256495
I 80,Eastbound,41.104335,-105.2253333
I 80,Eastbound,41.104289,-105.2250458
I 80,Eastbound,41.1042465,-105.2247962
I 80,Eastbound,41.1041897,-105.2244831
I 80,Eastbound,41.1041274,-105.2241629
I 80,Eastbound,41.1040791,-105.2239263
I 80,Eastbound,41.1040266,-105.2236821
I 80,Eastbound,41.1040266,-105.2236821
I 80,Eastbound,41.1039576,-105.2233762
I 80,Eastbound,41.1038912,-105.2230992
I 80,Eastbound,41.1038199,-105.2228153
I 80,Eastbound,41.1037498,-105.2225505
I 80,Eastbound,41.1036742,-105.2222789
I 80,Eastbound,41.1035958,-105.222009
I 80,Eastbound,41.1035039,-105.2217037
I 80,Eastbound,41.1034228,-105.2214432
I 80,Eastbound,41.1033363,-105.221175
I 80,Eastbound,41.1032497,-105.2209167
I 80,Eastbound,41.1031573,-105.2206515
I 80,Eastbound,41.103062,-105.2203885
I 80,Eastbound,41.1029637,-105.2201278
I 80,Eastbound,41.1028622,-105.2198696
I 80,Eastbound,41.1027617,-105.2196221
I 80,Eastbound,41.1026525,-105.2193606
I 80,Eastbound,41.1025479,-105.2191177
I 80,Eastbound,41.1024383,-105.2188682
I 80,Eastbound,41.1017775,-105.2174033
I 80,Eastbound,41.1009688,-105.2156159
I 80,Eastbound,41.0996467,-105.2127049
I 80,Eastbound,41.0994006,-105.2121574
I 80,Eastbound,41.0990762,-105.2114414
I 80,Eastbound,41.0989624,-105.2111922
I 80,Eastbound,41.0987357,-105.2107028
I 80,Eastbound,41.0986192,-105.2104544
I 80,Eastbound,41.0984632,-105.2101269
I 80,Eastbound,41.0982695,-105.2097271
I 80,Eastbound,41.098138,-105.2094598
I 80,Eastbound,41.0979982,-105.2091802
I 80,Eastbound,41.0975152,-105.2082249
I 80,Eastbound,41.0973959,-105.20799
I 80,Eastbound,41.09721042,-105.2076288
I 80,Eastbound,41.0970284,-105.2072744
I 80,Eastbound,41.0969106,-105.2070395
I 80,Eastbound,41.0967874,-105.2067873
I 80,Eastbound,41.0966699,-105.2065408
I 80,Eastbound,41.0965585,-105.2062998
I 80,Eastbound,41.0964471,-105.2060476
I 80,Eastbound,41.0963293,-105.205767
I 80,Eastbound,41.0962395,-105.2055409
I 80,Eastbound,41.0961668,-105.2053456
I 80,Eastbound,41.0961324,-105.205252
I 80,Eastbound,41.0960401,-105.2049852
I 80,Eastbound,41.0959546,-105.204725
I 80,Eastbound,41.0958703,-105.2044542
I 80,Eastbound,41.0957897,-105.2041821
I 80,Eastbound,41.0957625,-105.2040851
I 80,Eastbound,41.0957157,-105.2039175
I 80,Eastbound,41.0956433,-105.2036429
I 80,Eastbound,41.0955682,-105.2033401
I 80,Eastbound,41.0955102,-105.2030915
I 80,Eastbound,41.0954438,-105.2027864
I 80,Eastbound,41.0954008,-105.2025724
